timestart,timeend,confidence,target
2018-01-09 17:16:30.000,2018-01-09 17:16:34.979,0.2772168219089508,3
2018-01-09 17:16:35.000,2018-01-09 17:19:59.979,0.4032034016237026,6
2018-01-09 17:20:00.000,2018-01-09 17:20:04.980,0.36182376742362976,1
2018-01-09 17:20:05.000,2018-01-09 17:20:09.979,0.3748697340488434,6
2018-01-09 17:20:10.000,2018-01-09 17:20:24.979,0.4145421584447225,5
2018-01-09 17:20:25.000,2018-01-09 17:20:49.979,0.4292740166187287,6
2018-01-09 17:20:50.000,2018-01-09 17:20:54.979,0.4798481166362762,1
2018-01-09 17:20:55.000,2018-01-09 17:20:59.979,0.4414110481739044,6
2018-01-09 17:21:00.000,2018-01-09 17:21:09.979,0.4395459145307541,5
2018-01-09 17:21:10.000,2018-01-09 17:21:14.979,0.5537734031677246,1
2018-01-09 17:21:15.000,2018-01-09 17:22:44.979,0.3577418741252687,6
2018-01-09 17:22:45.000,2018-01-09 17:22:49.979,0.33428043127059937,3
2018-01-09 17:22:50.000,2018-01-09 17:23:14.979,0.4142798542976379,6
2018-01-09 17:23:15.000,2018-01-09 17:23:19.979,0.2897855341434479,3
2018-01-09 17:23:20.000,2018-01-09 17:24:44.979,0.4109426701770109,6
2018-01-09 17:24:45.000,2018-01-09 17:24:49.979,0.5680012106895447,1
2018-01-09 17:24:50.000,2018-01-09 17:25:04.980,0.42427776257197053,5
2018-01-09 17:25:05.000,2018-01-09 17:25:09.979,0.35631051659584045,1
2018-01-09 17:25:10.000,2018-01-09 17:25:14.979,0.31524595618247986,6
2018-01-09 17:25:15.000,2018-01-09 17:25:24.979,0.4304330497980118,5
2018-01-09 17:25:25.000,2018-01-09 17:25:29.979,0.5804111957550049,1
2018-01-09 17:25:30.000,2018-01-09 17:26:49.979,0.3649020008742809,6
2018-01-09 17:26:50.000,2018-01-09 17:26:54.979,0.6143909692764282,1
2018-01-09 17:26:55.000,2018-01-09 17:27:04.980,0.3367296457290649,8
2018-01-09 17:27:05.000,2018-01-09 17:27:09.979,0.3865793943405152,6
2018-01-09 17:27:10.000,2018-01-09 17:27:19.979,0.5378330349922179,1
2018-01-09 17:27:20.000,2018-01-09 17:27:24.979,0.3743056654930115,6
2018-01-09 17:27:25.000,2018-01-09 17:27:49.979,0.519083970785141,1
2018-01-09 17:27:50.000,2018-01-09 17:28:04.980,0.4181243876616161,5
2018-01-09 17:28:05.000,2018-01-09 17:28:09.979,0.5948987603187561,1
2018-01-09 17:28:10.000,2018-01-09 17:28:14.979,0.3826681971549988,6
2018-01-09 17:28:15.000,2018-01-09 17:28:34.979,0.5070921033620834,1
2018-01-09 17:28:35.000,2018-01-09 17:28:39.979,0.3347395062446594,6
2018-01-09 17:28:40.000,2018-01-09 17:28:44.979,0.5442976951599121,1
2018-01-09 17:28:45.000,2018-01-09 17:29:04.980,0.38737809658050537,6
2018-01-09 17:29:05.000,2018-01-09 17:29:09.979,0.3733125627040863,1
2018-01-09 17:29:10.000,2018-01-09 17:29:14.979,0.4751894176006317,5
2018-01-09 17:29:15.000,2018-01-09 17:29:24.979,0.5107580721378326,1
2018-01-09 17:29:25.000,2018-01-09 17:30:24.979,0.4416446412603061,6
2018-01-09 17:30:25.000,2018-01-09 17:30:29.979,0.5775519609451294,1
2018-01-09 17:30:30.000,2018-01-09 17:30:34.979,0.3691108822822571,6
2018-01-09 17:30:35.000,2018-01-09 17:30:39.979,0.24418939650058746,13
2018-01-09 17:30:40.000,2018-01-09 17:30:44.979,0.32436829805374146,6
2018-01-09 17:30:45.000,2018-01-09 17:30:49.979,0.43856719136238104,3
2018-01-09 17:30:50.000,2018-01-09 17:30:54.979,0.30887481570243835,6
2018-01-09 17:30:55.000,2018-01-09 17:30:59.979,0.4209156930446625,1
2018-01-09 17:31:00.000,2018-01-09 17:31:24.979,0.4648272514343262,6
2018-01-09 17:31:25.000,2018-01-09 17:31:29.979,0.5434477925300598,1
2018-01-09 17:31:30.000,2018-01-09 17:32:19.979,0.41583264470100395,6
2018-01-09 17:32:20.000,2018-01-09 17:32:29.979,0.4047652781009674,3
2018-01-09 17:32:30.000,2018-01-09 17:32:44.979,0.3763137062390645,6
2018-01-09 17:32:45.000,2018-01-09 17:32:54.979,0.4766733795404434,1
2018-01-09 17:32:55.000,2018-01-09 17:32:59.979,0.33340543508529663,6
2018-01-09 17:33:00.000,2018-01-09 17:33:04.980,0.4098928570747376,1
2018-01-09 17:33:05.000,2018-01-09 17:33:29.979,0.4015624046325684,6
2018-01-09 17:33:30.000,2018-01-09 17:33:39.979,0.4181310683488846,5
2018-01-09 17:33:40.000,2018-01-09 17:33:49.979,0.35338014364242554,6
2018-01-09 17:33:50.000,2018-01-09 17:33:54.979,0.4230366945266724,5
