timestart,timeend,confidence,target
2019-03-19 19:57:30.000,2019-03-19 19:57:39.979,0.297411248087883,6
2019-03-19 19:57:40.000,2019-03-19 19:57:49.979,0.3914879858493805,7
2019-03-19 19:57:50.000,2019-03-19 19:57:54.979,0.29129111766815186,6
2019-03-19 19:57:55.000,2019-03-19 19:58:04.980,0.34368273615837097,7
2019-03-19 19:58:05.000,2019-03-19 19:58:09.979,1.0,-1
2019-03-19 19:58:10.000,2019-03-19 19:58:34.979,0.6122691750526428,7
2019-03-19 19:58:35.000,2019-03-19 20:05:49.979,1.0,-1
2019-03-19 20:05:50.000,2019-03-19 20:05:54.979,0.5240386724472046,6
2019-03-19 20:05:55.000,2019-03-19 20:05:59.979,1.0,-1
2019-03-19 20:06:00.000,2019-03-19 20:06:14.979,0.2997771402200063,6
2019-03-19 20:06:15.000,2019-03-19 20:09:54.979,0.7042388617992401,7
2019-03-19 20:09:55.000,2019-03-19 20:10:04.980,0.3650744259357453,6
2019-03-19 20:10:05.000,2019-03-19 20:10:09.979,0.5751523375511169,1
2019-03-19 20:10:10.000,2019-03-19 20:13:39.979,0.4871665913434256,6
2019-03-19 20:13:40.000,2019-03-19 20:13:44.979,0.4814465939998626,1
2019-03-19 20:13:45.000,2019-03-19 20:15:54.979,0.5105631855817941,6
2019-03-19 20:15:55.000,2019-03-19 20:15:59.979,0.5179774165153503,1
2019-03-19 20:16:00.000,2019-03-19 20:16:09.979,0.36240389943122864,6
2019-03-19 20:16:10.000,2019-03-19 20:16:14.979,0.4869047999382019,1
2019-03-19 20:16:15.000,2019-03-19 20:17:09.979,0.4110253073952415,6
2019-03-19 20:17:10.000,2019-03-19 20:17:19.979,0.3875209540128708,3
2019-03-19 20:17:20.000,2019-03-19 20:17:24.979,0.20634494721889496,6
2019-03-19 20:17:25.000,2019-03-19 20:17:29.979,0.2747311294078827,3
2019-03-19 20:17:30.000,2019-03-19 20:19:09.979,0.4344101935625077,6
2019-03-19 20:19:10.000,2019-03-19 20:19:14.979,0.5167852640151978,1
2019-03-19 20:19:15.000,2019-03-19 20:19:19.979,0.5450372099876404,6
2019-03-19 20:19:20.000,2019-03-19 20:19:24.979,0.5079192519187927,1
2019-03-19 20:19:25.000,2019-03-19 20:21:39.979,0.4810488764886503,6
